Gene	ESC_CTCF	ESC_esrrb	ESC_mafk	ESC_myc	ESC_nanog	ESC_pou5f1	ESC_sox2	ESC_Sp1	ESC_Sp3
Meis2	0	0	1	0	0	0	0	1	1
Meis3	1	0	0	0	0	0	0	1	1
Melk	0	0	0	0	0	1	0	1	1
Memo1	0	1	1	1	0	0	0	1	1
Men1	0	0	0	1	0	1	0	1	1
Meox1	0	0	0	0	0	0	0	0	0
Mep1b	0	0	0	0	0	0	0	0	0
Mepce	0	0	1	1	0	1	0	1	1
Mertk	1	0	0	1	0	1	0	1	1
Mesdc1	0	1	1	0	1	1	1	1	1
Mesdc2	0	0	1	1	1	1	1	1	1
Mesp1	0	1	0	0	0	0	0	0	1
Mesp2	0	0	0	0	0	1	0	0	1
Mest	0	0	0	0	0	0	0	0	1
Met	0	0	0	0	0	0	0	1	1
Metap1	0	0	0	1	0	1	0	1	1
Metap1d	0	0	1	0	0	1	0	1	1
Metap2	0	0	1	1	0	0	0	1	0
Metrn	0	0	0	0	0	0	0	1	1
Metrnl	0	1	0	0	0	0	0	1	1
Mettl1	0	0	1	1	0	1	0	1	1
Mettl10	1	0	0	0	0	1	0	0	1
Mettl13	0	0	0	1	0	0	0	0	1
Mettl14	0	0	0	1	0	1	1	0	1
Mettl15	0	0	0	0	0	0	0	0	0
Mettl16	0	0	1	1	0	0	0	1	1
Mettl17	1	0	1	1	0	1	1	1	1
Mettl18	0	0	0	0	0	0	0	0	1
Mettl2	1	0	0	0	0	1	0	1	1
Mettl21a	1	0	0	1	0	0	0	0	1
Mettl21c	0	0	0	0	0	0	0	0	0
Mettl22	0	0	0	1	0	1	0	0	1
Mettl23	0	0	0	1	0	0	0	0	0
Mettl25	1	0	0	1	0	0	0	1	1
Mettl26	1	0	1	0	0	1	0	1	1
Mettl3	1	0	0	1	0	1	1	0	1
Mettl4	0	0	1	1	0	1	0	0	0
Mettl5	1	0	0	1	0	0	0	1	1
Mettl6	0	0	0	1	0	0	0	0	1
Mettl7a1	0	0	1	0	0	1	0	0	0
Mettl7a2	0	0	0	0	0	0	0	0	0
Mettl8	0	1	0	1	0	1	0	0	0
Mettl9	0	0	0	1	1	1	0	1	1
Mex3a	0	0	0	1	0	1	1	1	1
Mex3b	1	0	0	0	0	1	0	1	1
Mex3c	0	0	0	0	0	0	0	1	1
Mex3d	0	0	0	1	0	0	0	1	1
Mfap1a	0	0	1	0	0	0	0	0	0
Mfap1b	1	0	0	0	0	0	0	0	0
Mfap2	0	0	0	0	0	0	0	0	0
Mfap3	0	0	0	0	0	1	0	0	0
Mfap3l	1	0	1	1	0	1	0	1	1
Mfap4	0	0	1	0	0	0	0	0	0
Mfap5	0	0	0	0	0	0	0	0	0
Mff	0	1	1	0	0	1	0	1	1
Mfge8	0	0	0	0	0	1	0	1	1
Mfhas1	1	0	0	0	0	1	0	0	1
Mfn1	0	1	0	0	0	1	0	1	1
Mfn2	0	1	0	0	0	0	0	1	1
Mfng	0	0	0	1	0	0	0	1	1
Mfsd1	0	1	0	0	0	1	0	1	1
Mfsd10	1	1	1	1	0	1	0	1	1
Mfsd11	0	0	0	0	0	0	0	0	0
Mfsd12	0	0	0	0	0	0	0	1	1
Mfsd13a	0	0	0	0	0	1	0	0	1
Mfsd14a	0	1	0	0	0	0	0	1	1
Mfsd14b	0	0	0	0	0	1	0	1	1
Mfsd2a	0	0	0	0	0	0	0	0	0
Mfsd2b	0	0	0	0	0	0	0	1	1
Mfsd3	0	0	0	0	0	0	0	0	0
Mfsd4a	0	0	0	0	0	0	0	0	0
Mfsd4b4	0	0	0	0	0	0	0	1	1
Mfsd5	1	0	1	1	0	1	0	1	1
Mfsd6	0	0	0	0	0	0	0	0	1
Mfsd7b	0	0	1	0	0	1	0	1	1
Mfsd7c	1	0	0	0	0	1	0	1	1
Mfsd8	0	0	0	1	0	1	0	0	1
Mfsd9	0	0	0	0	0	1	0	1	1
Mga	0	0	1	1	0	0	0	1	1
Mgarp	1	0	0	0	0	0	0	1	1
Mgat1	0	0	0	0	0	1	0	1	1
Mgat2	0	0	0	0	0	0	0	1	1
Mgat3	0	0	0	0	0	0	0	0	0
Mgat4a	0	0	0	0	0	1	0	1	1
Mgat4b	1	0	0	1	0	0	0	1	1
Mgat4e	0	0	0	0	0	0	0	0	0
Mgat5	1	1	0	0	0	1	0	1	1
Mgat5b	1	0	0	0	0	0	0	1	1
Mgea5	0	1	1	0	1	1	0	1	1
Mgll	0	0	0	0	0	0	0	0	1
Mgme1	0	0	0	1	0	0	0	0	0
Mgmt	0	0	0	0	0	0	0	1	1
Mgp	0	0	0	0	0	0	0	0	0
Mgrn1	0	0	0	0	0	1	0	1	1
Mgst1	0	0	0	0	0	0	0	1	1
Mgst2	0	0	0	0	0	0	0	0	0
Mgst3	1	1	1	0	0	1	0	1	1
Mki67	0	0	1	1	0	1	0	1	1
Mkks	0	0	0	0	0	1	0	0	0
Mkl1	0	0	0	1	1	1	1	1	0
Mkl2	0	0	0	0	0	0	0	0	1
Mkln1	0	0	1	0	0	0	0	1	1
Mknk1	0	0	1	1	0	1	0	1	1
Mknk2	0	0	0	0	0	0	0	0	0
Mkrn1	0	1	0	0	0	1	0	1	1
Mkrn2	1	0	1	0	0	1	0	1	1
Mkrn3	0	0	0	0	0	1	0	1	1
Mks1	0	0	0	1	0	0	0	1	1
Mkx	0	1	0	0	0	1	0	0	0
Mlana	0	0	0	0	0	0	0	0	0
Mlec	0	0	1	1	0	0	0	1	1
Mlf1	0	0	0	0	0	0	0	1	1
Mlf2	1	0	1	0	0	1	0	1	1
Mlh1	0	0	0	0	0	0	0	0	0
Mlh3	0	0	0	1	1	1	0	0	0
Mlkl	0	0	1	0	0	1	0	0	1
Mllt1	1	1	1	1	0	1	0	1	1
Mllt10	0	0	0	1	0	0	0	1	1
Mllt11	0	0	0	0	0	0	0	1	1
Mllt3	0	0	0	0	0	1	0	0	1
Mllt6	0	1	1	0	1	1	1	1	1
Mlst8	1	0	1	0	0	1	0	0	1
Mlx	0	0	0	0	1	0	0	0	0
Mlxip	0	0	0	1	0	1	0	1	1
Mlxipl	0	1	0	1	1	1	1	1	1
Mlycd	0	1	0	0	0	0	0	0	1
Mmaa	1	1	1	0	0	1	0	1	0
Mmab	0	0	0	1	0	1	0	1	1
Mmachc	0	0	1	1	0	1	0	0	1
Mmadhc	0	0	1	1	0	0	0	0	1
Mmd	0	0	0	0	0	0	0	1	1
Mme	1	1	1	0	1	1	1	1	1
Mmel1	0	1	0	0	0	0	0	0	0
Mmgt1	0	0	0	0	0	0	0	0	1
Mmgt2	1	0	1	0	0	1	0	0	0
Mmp11	0	0	0	0	0	1	1	1	0
Mmp14	0	1	0	0	0	0	0	0	0
Mmp15	1	0	1	0	0	0	0	1	1
Mmp16	0	0	0	0	0	0	0	0	0
Mmp17	1	0	0	0	0	1	0	1	1
Mmp19	0	0	0	0	0	0	0	0	0
Mmp2	0	0	0	0	0	0	0	1	0
Mmp23	1	0	0	0	0	1	0	0	1
Mmp25	0	0	0	0	0	0	0	0	1
Mmp28	0	0	0	0	0	0	0	1	1
Mmp9	0	0	0	0	0	0	0	0	0
Mmrn1	0	0	0	0	0	0	0	0	0
Mmrn2	0	0	0	0	0	0	0	0	0
Mms19	0	0	0	1	0	1	0	1	1
Mms22l	0	0	0	1	0	1	0	1	1
Mn1	0	0	0	0	0	0	0	1	1
Mnat1	0	0	1	0	0	1	0	0	0
Mnd1	1	0	1	1	0	1	0	1	1
Mns1	1	0	0	0	0	1	0	0	0
Mnt	0	0	1	1	0	1	0	1	1
Moap1	0	0	0	0	0	1	0	1	0
Mob1a	0	0	1	0	0	1	0	1	1
Mob1b	0	1	0	1	0	1	0	1	1
Mob2	0	0	0	0	0	0	0	0	1
Mob3a	0	0	0	0	0	0	0	0	0
Mob3b	1	0	0	0	0	0	0	1	1
Mob3c	0	0	0	0	0	0	0	1	1
Mob4	0	1	1	1	0	1	0	1	1
Mobp	0	0	0	0	0	0	0	0	0
Mocos	1	1	1	0	0	1	1	1	1
Mocs1	1	0	0	0	0	0	0	1	1
Mocs2	0	0	0	0	0	0	0	1	1
Mocs3	0	0	1	0	0	0	0	0	1
Mog	0	0	0	0	0	0	0	0	0
Mogat2	0	0	0	0	0	0	0	0	0
Mogs	0	0	0	0	0	0	0	0	1
Mok	0	0	0	0	0	0	0	0	0
Mon1a	1	0	0	0	0	0	0	1	1
Mon1b	0	0	0	0	1	1	0	1	1
Mon2	0	0	0	0	0	1	0	1	1
Morc1	0	0	0	0	0	0	0	0	0
Morc2a	0	0	0	1	0	0	0	0	0
Morc3	0	0	0	0	0	1	0	1	1
Morc4	0	0	0	0	0	0	0	0	1
Morf4l1	1	0	1	1	1	1	0	1	1
Morf4l1-ps1	0	0	0	0	0	0	0	0	0
Morf4l1b	0	0	0	0	0	0	0	0	0
Morf4l2	0	0	0	1	0	1	0	1	1
Morn1	0	0	0	0	0	1	0	0	1
Morn2	0	0	1	1	0	1	0	1	1
Morn3	1	0	0	0	0	0	0	0	0
Morn4	0	0	0	0	0	0	0	0	0
Mospd1	0	0	0	0	0	0	0	1	1
Mospd2	0	0	0	0	0	0	0	0	0
Mospd3	0	0	1	0	0	0	0	1	1
Mov10	0	0	0	0	0	0	0	1	1
Mov10l1	0	0	0	0	0	1	0	0	0
Moxd1	1	0	0	0	0	0	0	1	1
Mpc1	1	1	0	0	0	1	0	1	1
Mpc2	1	1	0	0	0	1	0	0	0
Mpdu1	0	0	0	1	0	1	0	1	1
Mpdz	0	0	0	0	0	0	0	0	1
Mpeg1	0	0	0	0	0	1	0	0	0
Mpg	0	0	0	0	0	0	0	1	1
Mphosph10	0	0	1	1	0	1	0	0	0
Mphosph6	1	0	0	0	0	1	0	1	1
Mphosph8	0	0	1	1	1	1	0	1	1
Mphosph9	0	0	0	0	0	0	0	0	0
Mpi	0	0	0	0	0	0	0	0	0
Mpl	0	1	0	0	0	0	0	0	0
Mplkip	0	0	1	1	0	0	0	0	0
Mpnd	1	1	0	0	0	0	0	0	0
Mpo	0	0	0	0	0	0	0	0	0
Mpp1	0	0	0	0	0	0	0	1	1
Mpp2	1	0	0	0	0	0	0	1	1
Mpp3	0	0	0	1	0	1	0	1	1
Mpp5	0	0	1	0	0	1	0	1	1
Mpp6	0	0	0	1	0	1	0	1	1
Mpp7	1	1	1	0	0	1	0	1	1
Mppe1	0	1	0	0	0	0	0	0	1
Mpped2	1	0	1	0	0	0	0	0	1
Mprip	0	0	0	0	0	1	0	1	1
Mpst	0	0	0	0	0	0	0	1	0
Mpv17	0	0	0	0	0	1	0	1	1
Mpv17l	1	1	1	1	0	1	0	1	1
Mpv17l2	0	1	1	0	1	1	0	1	1
Mpzl1	1	0	0	0	0	1	0	1	1
Mpzl2	0	0	0	0	0	0	0	0	1
Mpzl3	0	0	1	1	0	1	0	1	1
Mr1	0	0	0	0	0	0	0	0	0
Mras	0	0	0	0	0	0	0	0	0
Mrc1	0	0	0	0	0	0	0	0	0
Mrc2	0	0	0	0	0	0	0	0	1
Mre11a	0	0	0	1	0	1	0	1	1
Mreg	1	1	0	0	0	0	0	0	1
Mrfap1	0	0	0	1	1	1	1	1	1
Mrgbp	1	0	1	1	0	1	0	0	1
Mrgpre	0	0	0	0	0	0	0	0	0
Mri1	1	0	0	1	1	1	0	1	1
Mrm1	1	1	1	1	0	1	0	1	1
Mrm2	0	0	0	0	0	0	0	0	0
Mrm3	0	0	0	0	0	0	0	0	0
Mrnip	0	0	1	0	0	1	0	1	1
Mroh1	0	1	0	0	1	1	0	1	1
Mrpl1	0	0	1	1	0	1	0	1	1
Mrpl10	0	0	1	0	0	0	0	1	1
Mrpl11	1	0	1	1	0	1	0	1	1
Mrpl12	0	1	1	1	0	1	0	1	1
Mrpl13	0	0	0	0	0	0	0	0	0
Mrpl14	0	0	0	0	0	0	0	0	0
Mrpl15	0	1	0	1	0	0	0	1	1
Mrpl16	0	0	1	1	0	0	0	0	1
Mrpl17	1	0	1	1	0	1	0	1	1
Mrpl18	0	0	0	0	0	0	0	0	1
Mrpl19	0	0	1	0	0	0	0	1	1
Mrpl2	0	1	1	1	0	0	0	1	1
Mrpl20	1	0	1	1	0	1	0	0	1
Mrpl21	0	0	0	1	0	0	0	0	0
Mrpl22	0	0	1	0	0	0	0	0	0
Mrpl23	1	0	1	1	0	0	0	1	1
Mrpl24	1	0	0	0	0	1	0	0	0
Mrpl27	0	0	0	0	0	1	0	1	1
Mrpl28	0	0	0	0	0	1	0	1	1
Mrpl3	0	0	0	0	0	1	0	0	0
Mrpl30	0	0	1	0	0	0	0	0	0
Mrpl32	0	0	0	1	0	0	0	1	1
Mrpl33	1	0	1	1	0	0	0	1	1
Mrpl34	1	0	1	0	0	1	0	0	0
Mrpl35	0	1	0	0	0	1	0	1	1
Mrpl36	0	1	0	1	0	0	0	0	1
Mrpl37	0	0	0	0	0	0	0	1	1
Mrpl38	1	0	0	1	0	1	0	1	1
Mrpl39	1	1	1	0	1	1	0	0	1
Mrpl4	0	1	0	0	1	1	0	1	1
Mrpl40	0	1	0	1	0	0	0	0	0
Mrpl41	0	0	0	0	0	0	0	1	1
Mrpl42	0	1	1	1	0	1	0	1	1
Mrpl43	0	1	0	0	1	0	0	1	1
Mrpl44	0	0	1	1	0	1	0	0	1
Mrpl45	0	1	1	1	0	0	0	1	1
Mrpl46	0	0	1	0	0	0	0	0	1
Mrpl47	0	0	0	0	0	0	0	0	0
Mrpl48	0	0	1	0	0	0	0	0	1
Mrpl49	0	0	0	0	0	0	0	0	0
Mrpl50	0	0	1	1	0	0	0	1	0
Mrpl51	0	0	0	0	0	0	0	0	1
Mrpl52	0	0	0	1	0	0	0	1	1
Mrpl53	1	0	0	0	0	0	0	0	0
Mrpl54	0	0	1	1	0	0	0	1	1
Mrpl55	0	0	1	0	0	1	0	1	1
Mrpl57	0	0	0	1	0	0	0	0	0
Mrpl58	0	0	0	1	0	1	0	1	1
Mrpl9	0	0	1	0	0	1	0	0	1
Mrps10	0	0	1	1	0	1	0	0	1
Mrps11	0	0	0	0	0	0	0	1	0
Mrps12	0	0	0	0	0	0	0	0	0
Mrps14	1	0	1	0	0	1	0	1	1
Mrps15	0	1	1	1	0	1	0	1	1
Mrps16	1	1	1	0	0	1	0	1	1
Mrps17	0	0	0	1	0	0	0	1	1
Mrps18a	1	0	0	1	0	0	0	0	1
Mrps18b	1	1	0	1	0	0	0	1	0
Mrps18c	0	0	1	0	0	1	1	0	0
Mrps2	1	0	0	1	0	0	0	0	1
Mrps21	0	0	0	0	0	0	0	0	0
Mrps22	0	0	0	0	0	0	0	0	1
Mrps23	1	1	1	0	1	1	1	1	1
Mrps24	0	0	0	1	0	0	0	1	1
Mrps25	1	1	0	0	0	1	0	1	1
Mrps26	0	1	0	1	0	1	0	0	0
Mrps27	0	0	0	0	0	1	0	0	0
Mrps28	1	1	1	1	0	1	0	1	1
Mrps30	0	0	1	1	0	0	0	1	1
Mrps31	0	0	1	0	0	0	0	1	0
Mrps33	1	1	0	0	0	1	0	1	1
Mrps34	0	0	0	0	0	0	0	0	0
Mrps35	0	0	1	1	0	0	0	1	1
Mrps36	0	1	1	1	0	1	0	1	1
Mrps5	0	1	0	1	0	0	0	1	1
Mrps6	0	0	0	1	0	0	0	0	0
Mrps7	0	0	0	0	0	0	0	0	0
Mrps9	0	1	0	0	0	0	0	1	1
Mrrf	0	0	0	0	0	1	0	0	0
Mrs2	0	1	0	0	0	1	0	0	0
Mrto4	0	0	0	1	0	0	0	1	1
Mrvi1	0	0	0	0	0	0	0	0	0
Ms4a4d	0	0	0	0	0	0	0	0	0
Ms4a6b	0	0	0	0	0	0	0	0	0
Ms4a6d	0	0	0	0	0	0	0	0	0
Ms4a7	0	0	0	0	0	0	0	0	0
Msantd1	0	0	0	0	0	0	0	0	0
Msantd2	0	1	0	0	0	0	0	1	1
Msantd3	0	0	0	1	0	1	0	0	1
Msantd4	0	0	0	0	0	0	0	0	0
Msc	0	0	0	0	0	0	0	0	0
Msgn1	0	0	0	0	0	0	0	0	0
Msh2	0	0	1	1	0	0	1	1	1
Msh3	0	0	0	0	0	0	0	0	0
Msh5	0	0	0	0	0	0	0	1	1
Msh6	0	0	0	0	0	1	1	1	1
Msi1	0	0	0	0	0	0	0	0	1
Msi2	0	0	0	0	0	0	0	1	1
Msl1	1	0	0	0	0	0	0	1	1
Msl2	0	0	0	1	0	1	0	1	1
Msl3	0	0	0	0	0	0	0	0	1
Msl3l2	1	0	1	0	0	1	0	1	0
Msln	0	0	0	0	0	1	1	0	0
Msmo1	0	0	0	0	0	1	0	1	1
Msn	0	0	0	0	0	0	0	1	1
Msra	0	1	1	1	0	1	0	0	1
Msrb1	0	0	0	0	0	0	0	1	1
Msrb2	1	1	0	0	1	0	0	0	1
Msrb3	0	0	0	0	0	0	0	0	1
Mss51	0	0	0	0	0	0	0	0	0
Mst1	0	0	0	0	0	0	0	0	0
Msto1	1	1	0	1	0	1	0	1	1
Msx1	0	0	0	0	0	0	0	0	1
Msx1os	0	0	0	0	0	0	0	0	0
Msx2	0	1	0	0	0	0	0	0	1
Mt1	0	1	1	1	0	0	0	1	1
Mt2	0	0	1	1	0	1	0	1	1
Mt3	1	1	1	0	0	0	0	1	1
Mt4	0	0	0	0	0	1	0	0	0
Mta1	0	0	0	1	0	0	0	0	1
Mta2	0	0	0	1	0	1	0	1	1
Mta3	0	1	1	0	0	0	0	0	1
Mtap	0	0	0	1	0	1	0	1	1
Mtbp	0	0	1	1	0	1	0	1	1
Mtch1	0	1	0	0	0	0	0	1	1
Mtch2	0	1	1	1	0	1	0	1	1
Mtcl1	1	0	0	0	0	0	0	0	0
Mtcp1	0	0	0	0	0	0	0	1	1
Mtdh	1	1	0	1	0	1	0	1	1
Mterf1a	1	0	0	1	0	1	0	0	1
Mterf1b	1	0	0	1	0	1	0	0	1
Mterf2	1	0	1	0	0	0	0	0	1
Mterf3	0	0	0	1	0	1	0	1	1
Mterf4	0	0	1	1	0	1	0	1	1
Mtf1	1	0	0	0	0	1	0	1	1
Mtf2	0	1	1	1	1	1	1	1	1
Mtfmt	1	0	1	1	0	0	0	1	1
Mtfp1	1	1	0	1	1	1	0	1	1
Mtfr1	0	0	0	1	0	1	0	1	1
Mtfr1l	0	0	0	1	0	0	0	1	1
Mtfr2	0	0	1	0	0	0	0	0	1
Mtg1	0	1	1	1	0	1	0	1	1
Mtg2	0	1	1	1	0	1	0	1	1
Mthfd1	0	1	0	1	1	1	0	1	1
Mthfd1l	1	0	0	1	0	1	0	1	1
Mthfd2	1	0	0	1	0	0	0	1	1
Mthfd2l	1	1	0	0	0	0	0	0	1
Mthfr	0	0	0	0	0	0	0	1	1
Mthfs	1	1	0	1	0	1	0	1	1
Mthfsd	0	1	0	1	0	1	0	1	1
Mthfsl	0	1	1	1	0	1	0	1	1
Mtif2	0	0	1	0	0	1	0	0	1
Mtif3	0	0	1	0	0	1	0	0	1
Mtm1	0	0	0	0	0	0	0	1	1
Mtmr1	0	0	0	0	0	0	0	0	1
Mtmr10	0	0	1	1	0	1	0	1	1
Mtmr11	0	0	0	0	0	1	0	1	1
Mtmr12	0	1	1	0	1	1	1	1	1
Mtmr14	0	0	0	0	0	1	0	1	1
Mtmr2	0	0	0	0	1	0	0	0	1
Mtmr3	0	0	0	0	0	1	0	1	1
Mtmr4	0	0	1	1	0	0	0	1	1
Mtmr6	1	0	1	0	0	1	0	1	1
Mtmr7	0	1	0	0	1	1	1	1	1
Mtmr9	0	0	1	0	0	1	0	1	1
Mto1	0	0	1	1	0	0	0	0	1
Mtor	0	1	0	1	0	1	0	1	0
Mtpap	0	1	0	0	0	0	0	0	0
Mtpn	0	0	0	1	0	0	0	1	1
Mtr	0	0	0	0	0	0	0	1	1
Mtrf1	0	0	0	0	0	1	0	1	1
Mtrf1l	1	1	0	0	1	1	0	1	1
Mtrr	1	0	0	1	0	0	0	0	1
Mtss1	0	1	1	0	1	1	1	1	1
Mtss1l	1	0	0	0	0	1	0	0	0
Mttp	0	0	0	0	0	0	0	0	0
Mturn	0	0	0	0	0	0	0	1	1
Mtus1	1	1	1	1	1	1	1	1	1
Mtus2	1	0	0	0	0	1	0	1	1
Mtx1	0	1	1	1	0	1	0	1	1
Mtx2	0	1	0	1	0	0	0	1	1
Mtx3	0	1	0	1	0	1	0	1	1
Muc1	1	0	0	0	0	0	0	0	1
Muc13	0	0	0	0	0	0	0	0	0
Muc15	0	0	0	0	0	0	0	0	0
Mul1	0	1	0	1	0	0	0	1	1
Mum1	1	0	0	0	0	0	0	1	0
Mum1l1	0	0	0	0	0	0	0	1	1
Mup6	0	0	0	0	0	0	0	0	0
Murc	0	0	0	0	0	0	0	0	0
Mus81	1	0	1	1	0	1	0	1	0
Mustn1	0	0	0	0	0	0	0	0	0
Mut	0	0	0	0	0	1	0	1	1
Mutyh	0	0	0	0	0	0	0	0	1
Mvb12a	0	1	1	0	0	1	0	1	1
Mvb12b	0	1	0	0	0	0	0	0	1
Mvd	0	0	0	0	0	0	0	1	0
Mvk	0	0	0	0	0	0	0	0	0
Mvp	0	0	0	0	0	0	0	0	0
Mx2	0	0	0	0	0	0	0	0	0
Mxd1	0	0	0	0	0	0	0	1	1
Mxd3	1	0	1	1	0	1	0	1	1
Mxd4	0	0	0	0	0	0	0	0	0
Mxi1	1	0	1	1	0	1	0	1	1
Mxra7	0	0	0	0	0	0	0	1	1
Mxra8	0	0	0	0	0	0	0	1	0
Myadm	0	1	0	0	0	1	0	1	1
Myb	0	0	0	0	0	0	0	0	1
Mybbp1a	0	0	0	0	0	1	0	0	0
Mybl1	0	0	0	1	0	0	0	1	1
Mybl2	0	0	0	0	0	0	0	1	1
Mybpc2	0	0	0	0	0	0	0	0	0
Mybpc3	0	1	0	0	0	0	0	0	0
Myc	0	0	0	0	0	0	0	1	1
Mycbp	0	1	0	0	0	1	0	1	1
Mycbp2	0	0	1	0	0	0	0	1	1
Mycl	1	0	1	0	0	0	0	1	1
Mycn	1	0	0	1	0	1	1	1	1
Myct1	0	0	0	0	0	0	0	0	0
Myd88	0	0	0	0	0	0	0	0	1
Mydgf	0	0	0	1	0	1	0	1	1
Myef2	0	0	0	1	0	0	0	1	1
Myg1	0	0	0	1	0	1	0	1	1
Myh10	0	0	0	1	0	1	0	1	1
Myh11	1	0	0	0	0	0	0	1	1
Myh13	0	0	0	0	0	0	0	0	0
Myh14	0	1	1	0	0	0	0	1	1
Myh3	0	0	0	0	0	0	0	0	0
Myh6	0	0	0	0	0	0	0	0	0
Myh7	0	0	0	0	0	0	0	0	0
Myh9	0	1	0	0	0	0	0	1	1
Myl12a	0	0	1	1	0	1	0	1	1
Myl12b	0	0	0	0	0	1	0	1	1
Myl3	0	0	0	0	0	1	0	0	0
Myl4	0	0	0	0	0	0	0	0	0
Myl6	1	0	0	0	0	1	0	1	0
Myl6b	0	0	1	0	0	0	0	0	0
Myl7	0	0	0	0	0	1	0	0	1
Myl9	0	0	0	0	0	0	0	1	1
Mylip	0	0	1	0	0	0	0	1	1
Mylk	0	0	0	0	0	0	0	0	0
Mylk3	0	1	0	0	1	0	0	0	0
Mylpf	0	0	1	0	0	0	0	1	0
Mynn	0	1	0	0	0	0	0	0	0
Myo10	0	0	0	1	0	0	0	1	1
Myo18a	0	0	0	0	0	1	0	1	0
Myo19	0	0	0	0	0	0	0	0	0
Myo1b	1	0	0	1	0	0	0	1	1
Myo1c	1	1	0	0	0	0	0	0	0
Myo1d	1	0	1	0	0	0	0	1	1
Myo1e	0	0	0	0	0	0	0	0	0
Myo1f	0	0	0	0	0	0	0	0	0
Myo1g	0	0	0	0	0	0	0	0	0
Myo3a	0	0	0	0	0	0	0	0	1
Myo3b	0	0	0	0	0	0	0	0	0
Myo5a	0	1	0	1	0	0	0	1	1
Myo5c	0	0	0	0	0	1	0	0	1
Myo6	0	0	0	0	0	0	0	1	1
Myo7a	0	0	0	0	0	0	0	0	0
Myo9a	0	0	0	1	0	1	0	1	0
Myo9b	0	0	0	0	0	0	0	1	1
Myof	0	1	0	0	0	0	0	1	1
Myom1	0	0	0	0	0	0	0	0	0
Myom2	0	0	0	0	0	0	0	0	0
Mypn	0	0	0	0	0	0	0	0	0
Mypop	1	1	1	0	0	1	0	1	1
Myrf	1	0	1	0	1	1	0	1	1
Mysm1	0	0	0	1	0	1	0	1	1
Myzap	0	0	0	0	0	0	0	1	1
Mzf1	0	0	1	0	0	0	0	1	1
Mzt1	0	0	0	1	0	0	0	1	1
Mzt2	0	0	1	0	0	1	0	1	1
N4bp1	0	0	0	0	0	0	0	1	1
N4bp2	1	0	0	1	0	1	1	1	1
N4bp2l1	0	0	0	0	0	0	0	1	1
N4bp2l2	1	0	1	1	0	0	0	1	1
N4bp3	0	0	0	1	0	0	0	0	0
N6amt1	0	1	1	1	0	1	0	1	1
Naa10	0	0	0	1	0	0	0	1	1
Naa11	0	0	0	0	0	0	0	0	0
Naa15	0	0	1	1	0	0	0	1	1
Naa16	1	0	1	1	0	1	0	1	1
Naa20	1	0	0	0	0	0	0	0	1
Naa25	0	0	1	1	0	1	0	1	1
Naa30	0	0	1	1	0	1	0	1	1
Naa35	0	0	0	0	0	0	0	1	0
Naa38	0	0	1	1	0	0	0	1	0
Naa40	0	0	1	1	0	1	0	1	1
Naa50	1	1	1	1	0	1	0	1	1
Naa60	1	0	0	0	1	1	0	1	1
Naaa	1	0	0	1	1	1	1	1	1
Naalad2	0	0	0	0	0	0	0	0	0
Naaladl1	0	0	0	0	0	0	0	0	0
Nab1	0	1	0	0	0	1	0	0	1
Nab2	0	0	0	0	0	0	0	1	0
Nabp1	0	0	1	1	0	1	0	1	1
Nabp2	1	0	1	0	0	1	0	0	1
Naca	0	1	0	1	0	1	0	0	1
Nacad	1	0	0	0	0	0	0	0	0
Nacc1	0	0	1	1	0	1	0	1	1
Nacc2	1	1	0	0	0	1	0	1	1
Nadk	1	1	0	1	0	1	0	1	1
Nadk2	0	0	0	1	0	1	0	1	1
Nadsyn1	0	0	0	0	0	0	0	0	1
Nae1	0	0	0	1	0	0	0	1	1
Naf1	0	0	1	1	0	0	0	1	1
Naga	1	0	0	0	0	1	0	1	1
Nagk	0	0	0	0	0	0	0	0	0
Naglu	0	0	0	0	0	0	0	1	1
Nagpa	1	1	1	1	0	0	0	0	1
Naif1	0	0	0	0	0	0	0	0	0
Naip2	0	0	0	0	0	0	0	0	0
Naip5	0	0	0	0	0	0	0	0	0
Naip6	0	0	0	0	0	0	0	0	0
Nampt	0	0	0	1	0	0	0	1	1
Nanog	0	1	0	0	1	1	1	0	0
Nanos1	0	0	0	1	0	0	0	1	1
Nanos3	0	0	0	0	0	0	0	0	0
Nanp	0	1	1	0	0	1	0	1	1
Nans	0	0	0	0	0	0	0	1	1
Nap1l1	0	0	1	1	0	0	0	1	1
Nap1l2	0	0	0	0	0	0	0	0	0
Nap1l3	0	0	0	0	0	0	0	1	1
Nap1l4	0	1	1	1	0	1	0	1	1
Napa	1	0	1	1	0	1	0	1	1
Napb	0	0	0	0	0	0	0	1	1
Napepld	0	0	0	1	0	1	0	1	1
Napg	0	0	1	0	0	1	0	1	1
Naprt	1	0	1	0	0	0	0	1	1
Napsa	0	1	0	0	0	0	0	0	0
Narf	1	1	1	1	0	1	1	1	1
Narfl	1	1	0	0	0	1	0	0	1
Nars	0	0	1	1	1	0	0	0	1
Nars2	0	0	0	1	0	0	0	1	1
Nasp	1	1	0	1	0	1	0	1	1
Nat1	0	0	0	0	0	0	0	0	0
Nat10	0	0	1	1	0	0	0	1	1
Nat14	0	0	1	0	0	0	0	1	1
Nat2	0	0	0	0	0	0	0	1	1
Nat6	0	0	0	0	0	0	0	0	0
Nat8f1	0	0	0	0	0	0	0	0	0
