Gene	ESC_CTCF	ESC_Esrrb	ESC_Mafk	ESC_Myc	ESC_Nanog	ESC_Pou5f1	ESC_Sox2	ESC_Sp1	ESC_Sp3	Flk_Fos	Flk_Jun	Flk_JunD	Flk_Lmo2	Flk_Tal1	Flk_TEAD4	Flk_Yap	HE_Fli1	HE_Meis1	HP_Cebpb	HP_Gfi1	HP_Gfi1b	HP_Runx1	HP_Spi1
Asb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asb8	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Ascc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascc2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Ascc3	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0
Ascl2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asf1a	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Asf1b	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0
Ash1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ash2l	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0
Asic1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asic2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Asic4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asl	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Asna1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
Asns	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asnsd1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Aspa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asph	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
Asphd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspm	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Aspn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspscr1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0
Asrgl1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ass1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aste1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Astn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asxl1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0
Asxl2	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Asxl3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atad1	0	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0
Atad2	0	0	1	1	0	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1
Atad2b	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Atad3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atad5	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Atat1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1
Atcay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ate1	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1	0
Atf1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	0	0
Atf2	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0
Atf3	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0
Atf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf6	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0
Atf6b	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atf7ip	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atf7ip2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg10	0	1	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
Atg101	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0
Atg12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg14	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0
Atg16l1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0
Atg16l2	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0
Atg2a	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
Atg2b	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Atg3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg4c	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Atg4d	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Atg5	0	0	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	1	1
Atg7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atg9a	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Atg9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atic	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1
Atl1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Atl2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atl3	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0
Atm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atmin	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Atn1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Atoh8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atox1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1
Atp10a	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp10d	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp11a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp11b	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
Atp11c	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp13a1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0
Atp13a2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp13a3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1
Atp1a1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
Atp1a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp1a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp1a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp1b1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp1b2	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Atp1b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2a2	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp2a3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Atp2b1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0
Atp2b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp2c1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1
Atp5a1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Atp5b	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp5c1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1
Atp5d	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0
Atp5e	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Atp5f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5g1	0	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0
Atp5g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5g3	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp5h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5j	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5j2	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp5k	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Atp5l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5o	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp5sl	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6ap1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Atp6ap2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0a1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1
Atp6v0a2	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Atp6v0a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0b	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Atp6v0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v0c-ps2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0
Atp6v0d1	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0
Atp6v0e	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Atp6v0e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1b2	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Atp6v1c1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
Atp6v1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1e1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Atp6v1f	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Atp6v1g1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Atp6v1g2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp6v1h	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp7a	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp7b	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Atp8a1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Atp8a2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp8b1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp8b2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp9a	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atp9b	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1
Atpaf1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atpaf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atpif1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atr	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Atraid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atrip	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Atrn	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0
Atrnl1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1
Atrx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Atxn10	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1
Atxn1l	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0
Atxn2	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0
Atxn2l	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	1	1
Atxn3	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Atxn7	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Atxn7l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn7l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atxn7l3	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0
Atxn7l3b	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AU015836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AU018091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AU019823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AU022252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AU040320	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1
AU040972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AU041133	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
Auh	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Aunip	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aup1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurka	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aurkaip1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Aurkb	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Aurkc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auts2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV039307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AV051173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aven	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Avl9	1	0	1	1	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0
Avpi1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
AW011738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AW146154	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AW209491	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AW549542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AW549877	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AW551984	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AW554918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Awat2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Axdnd1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0
Axin1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Axin2	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0
Axl	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY074887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aym1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Azi2	1	1	1	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	0	1	1
Azin1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0
Azin2	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0
B020031M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B130006D01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B130034C11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B230118H07Rik	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
B230208H11Rik	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
B230216N24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B230217C12Rik	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B230219D22Rik	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
B230307C23Rik	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B230311B06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B230319C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B230354K17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2m	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B330016D10Rik	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0
B3galnt1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3galnt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3galt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3galt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3galt6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gat2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gat3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0
B3glct	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
B3gnt2	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
B3gnt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gnt5	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
B3gnt7	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
B3gnt8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3gnt9	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B3gntl1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
B430010I23Rik	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
B430212C06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4galnt1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4galnt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4galnt3	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4galnt4	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4galt1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
B4galt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4galt3	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B4galt4	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B4galt5	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B4galt6	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
B4galt7	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0
B4gat1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
B630019K06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B930059L03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B9d1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B9d2	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1
Babam1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bace1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bace2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bach1	0	0	1	0	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
Bach2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bad	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Bag1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bag2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bag3	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
Bag4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bag5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bag6	0	0	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0
Bahcc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bahd1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Baiap2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0
Baiap2l1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
