gene,Sp1hyp_ES_fpkm,Sp1hyp_Flk_fpkm,Sp1hyp_HE1_fpkm,Sp1hyp_HE2_fpkm,Sp1hyp_prog_fpkm
Rnf14,14.36324787,25.81938775,35.70766295,23.36128892,19.6850708
Rnf141,7.193216283,9.376515717,30.26129455,45.30118988,36.59113927
Rnf144a,1.999717233,8.381401483,9.61680775,4.284948,1.465497483
Rnf144b,0.127487,0.0261669,2.029938367,0.4282915,0.368502967
Rnf145,27.77535078,30.79653505,18.72575758,17.32009092,16.77434155
Rnf146,8.553948817,12.87233513,14.07491315,16.70587698,14.50522878
Rnf149,17.29306715,21.12760762,17.2095371,23.83623607,26.81748253
Rnf150,0.020913067,0.133048983,0.203398883,2.333673933,6.472530233
Rnf157,1.795819667,3.340218467,12.6577904,11.52529567,4.29581095
Rnf165,3.0059732,1.912860667,2.384027833,0.475868767,0.007057617
Rnf166,6.89170625,9.78361065,11.15059547,13.0594845,14.1010892
Rnf167,27.49041812,29.06450557,18.8054539,35.25320893,38.00460345
Rnf168,17.43299355,16.371462,14.04910588,19.1152889,23.84744373
Rnf169,11.72254677,11.82035673,18.70362957,16.51531932,12.74926415
Rnf17,14.11221677,2.997529267,1.497211483,2.410846217,2.36207975
Rnf170,6.559783067,9.70257505,8.292755517,9.310841167,9.933414067
Rnf180,0.3057174,0.631704317,0.285272067,0.582141817,1.9534288
Rnf181,37.88423972,25.16039755,29.33735872,28.70254982,30.13180117
Rnf185,12.2868492,9.925316683,16.35385095,10.67669293,8.519359633
Rnf187,47.37878408,51.5899763,51.90073702,54.55962428,53.83391077
Rnf19a,7.387596083,27.82960753,25.78137835,16.20475787,17.85375768
Rnf19b,18.3632492,10.1640525,6.70327855,6.471390017,7.482113
Rnf2,27.86239455,36.50696032,30.02159302,30.94984078,28.33799333
Rnf20,22.39995092,24.33901812,25.98248828,29.74624153,30.79975067
Rnf208,1.67011035,0.888076917,0.277518867,0.341220367,0.287031
Rnf214,11.46142692,15.88582398,13.60314502,13.66547092,13.66522715
Rnf215,2.262124117,4.773495217,10.50750488,8.362787633,4.860949367
Rnf216,15.26825093,20.24567073,23.37280558,21.86783107,19.1324774
Rnf217,0.465976533,6.81677765,8.544706267,7.484048067,4.627389
Rnf219,5.76754955,13.23076947,12.01414852,16.29067138,12.66887505
Rnf220,44.66881087,50.53312195,39.83071535,39.7310645,35.58816808
Rnf223,0.363185517,0.887608867,0.735327067,0.894372567,0.952087333
Rnf225,0.564263467,1.817850767,1.198976767,1.673595633,2.089162117
Rnf24,4.582008067,3.18695545,2.60355325,2.6238256,2.890446067
Rnf25,16.4859639,17.71938602,20.88586227,17.75083387,16.91119213
Rnf26,8.469272267,10.78427018,9.288052833,9.425035167,9.481827217
Rnf31,11.54633575,8.70760975,8.581327767,8.602248033,7.629885717
Rnf32,3.167047817,1.9305413,1.139003633,1.074923133,1.0711898
Rnf34,27.7876708,32.45150013,27.18377457,27.46817478,30.71254325
Rnf38,13.1043644,13.69618403,18.76235543,18.98658878,18.8553985
Rnf39,0.395735483,0.070651283,0.001723592,0.1425447,0.184009342
Rnf4,74.45876267,63.70731325,73.76974575,79.45163147,72.01040953
Rnf40,22.86618818,23.3410062,18.4140597,20.42082252,20.39089633
Rnf41,10.45193402,14.25809507,14.25082868,11.11692183,11.78591262
Rnf44,33.16160022,28.3756784,19.04535123,20.78273928,17.82397675
Rnf5,8.696458033,9.941757283,5.094056567,5.227737967,8.768625967
Rnf6,12.1917349,11.69560948,10.38022565,9.890097383,16.14717665
Rnf7,59.64173443,43.7459078,40.74351787,44.58542035,46.06109272
Rnf8,13.05680717,18.23090028,16.28717193,20.72146092,23.33317578
Rnft1,7.115923917,8.488692667,7.510721117,7.675749233,9.3640471
Rnft2,1.085267033,1.257799183,0.450232783,0.13050445,0.073971608
Rngtt,15.60961483,14.6809404,9.141582167,13.05924528,18.04049765
Rnh1,22.64380327,7.858497267,10.12265742,9.709064017,11.42058838
Rnls,1.062451967,1.15397685,0.9362409,1.063601317,0.728968842
Rnmt,27.24577997,24.87417793,15.4574125,18.1536021,20.53707565
Rnpc3,14.10672998,12.3202086,9.961743033,11.09439225,13.71733735
Rnpep,8.23821245,16.40142628,33.08609797,16.11905757,9.738214883
Rnpepl1,3.619468567,8.37680655,7.49420425,5.923169,6.482602333
Rnps1,74.32517118,94.51266625,67.52230758,77.1194953,73.98340162
Rnu11,12.40044903,49.72475957,9.228363733,27.0656726,41.18713028
Rnu12,7.0371427,15.28565732,7.96086765,12.58840158,26.9345389
Rnu6,0.183158533,0.185594467,0.479813425,2.0885421,0.252687075
Rnu73b,11.73902357,11.90756958,4.26290775,5.243663683,8.6298471
Robo1,11.2619164,24.16798372,12.81945427,7.603416917,2.9537312
Robo2,0.0127138,0.151474717,2.216571933,2.995722183,1.340033867
Robo3,0.019681083,3.5773622,0.2239366,2.250761383,1.9578828
Robo4,4.8292161,0.730582883,19.96192283,4.91336595,0.479800917
Rock1,25.73394238,35.94791488,35.63195983,34.02279073,32.02931025
Rock2,22.72969325,28.97377593,49.72326885,23.82260892,18.98101397
Rogdi,13.18568162,6.18734975,3.6521745,5.63089705,7.350567333
Rom1,0.5553915,1.94818905,1.914481083,2.12099065,2.888477117
Romo1,12.52179843,21.45273077,27.65479917,33.798364,42.16383583
Ropn1l,0,0.4672393,1.0210358,1.741644017,0.989696833
Ror1,0.280411217,1.301669717,1.599178517,0.679773083,0.34744715
Ror2,1.0917529,2.173666383,0.253074267,0.0544177,0.007057617
Rora,1.088629817,3.8013645,1.450737933,2.060400217,1.877520717
Rorc,0.009448617,0.27052875,0.042415375,0.031585583,0.007057617
Rp2,6.975131933,8.7123242,7.829796383,6.61464425,8.99417565
Rp9,11.49818743,27.5031909,19.65923558,25.31017988,36.94850998
Rpa1,106.8335793,55.17837102,40.30281878,70.65900608,55.65786805
Rpa2,65.52827078,36.64962835,31.39496917,48.08272822,49.55358207
Rpa3,37.54904055,47.80362212,31.16646528,47.27192122,55.28859738
Rpain,9.6720896,6.928841017,11.13055642,11.14286632,11.32777665
Rpap1,24.76965687,15.38017165,10.83098102,12.63021868,12.37613102
Rpap2,19.99697972,14.8630854,12.34555135,19.92472032,17.4332102
Rpap3,22.00663192,18.44513808,13.16087675,16.05048962,16.4026593
Rpe,26.02706757,14.47909152,19.54649818,18.33904237,21.04669827
Rpf1,44.5264166,43.77963512,35.2474006,48.06884452,48.4829179
Rpf2,45.66492117,34.33696527,19.33683507,22.77152642,27.17431322
Rpgr,12.1944676,15.36381832,9.611106883,14.48310837,15.91552048
Rpgrip1,0.337696733,0.309256717,0.3795292,0.78673855,0.783394317
Rpgrip1l,2.887142783,3.356168717,3.2559465,3.93609795,5.128113317
Rpia,7.630231333,6.646207467,4.513807267,11.17488758,25.39226832
Rpl10,1225.622087,1324.462384,1368.324019,1318.773603,1196.640948
Rpl10a,801.9517588,868.4450053,719.9123321,801.9517588,777.6993343
Rpl10l,47.62197953,0.2005391,0.001723592,0.00155065,0.007057617
Rpl11,800.9424108,809.9687042,816.6429424,850.4572551,838.8042165
Rpl12,1888.12155,1833.743481,1589.685408,1733.494611,1651.882798
Rpl13,1431.274037,1356.439786,1264.040979,1376.869785,1365.627525
Rpl13a,1178.722851,1090.48057,1119.573076,1311.228026,1193.775594
Rpl14,1129.158365,940.3011017,897.3300039,1038.297764,1230.105567
Rpl14-ps1,22.29287905,17.71925753,13.39722527,16.42704187,29.42743323
Rpl15,303.385969,339.0595144,248.0893947,281.2616974,260.7027463
Rpl17,895.9040852,1028.498874,1017.667795,1036.784218,1025.022805
Rpl18,928.8362864,930.3508779,887.7032511,971.814093,917.3440399
Rpl18a,638.7287104,741.9415771,737.3503688,761.0039154,685.0875147
Rpl19,1275.211946,1171.775899,1276.682241,1212.231728,1108.93741
Rpl21,383.2241842,411.221755,352.2937624,399.3877024,441.5054428
Rpl22,168.4307557,223.1339241,140.7926666,179.3268372,203.7758105
Rpl22l1,318.8964854,359.1296786,266.3034976,298.3962474,319.7542102
Rpl23,717.189093,804.5184509,812.8473475,842.2646657,801.9517588
Rpl23a,1649.928092,1716.653906,1574.325248,1737.926573,1669.943117
Rpl24,805.1681117,704.134522,757.0398173,770.0120285,738.4848103
Rpl26,7.13269295,5.186494783,1.187888767,1.53483045,3.983300317
Rpl27,655.1159114,633.2537928,519.7613652,615.7997848,540.7581009
Rpl27a,592.0986974,629.7852895,537.3545375,604.3740036,585.2522919
Rpl28,720.5646185,703.7165116,688.0946533,790.4380957,755.5576477
Rpl29,59.21362813,74.6623723,55.28396992,62.87561673,74.60208498
Rpl3,1044.330227,1075.673156,982.8973999,1049.343233,1017.667795
Rpl30,572.078065,546.1131052,461.0667603,522.6117498,498.3636007
Rpl31,505.4960165,624.7097738,524.4172226,585.0384928,608.7952947
Rpl31-ps12,7.744066233,8.066541883,5.543668383,7.603559367,10.4366666
Rpl32,1427.282595,1499.176334,1584.841233,1575.52376,1551.059016
Rpl32l,2.566901067,0.993057967,0.676934433,2.35898305,2.761657767
Rpl34,34.9617696,32.4871677,21.9635068,30.0817649,38.91691218
Rpl34-ps1,218.3629222,302.0295644,176.8963402,228.1981898,222.9893714
Rpl35,1028.498874,1068.991733,1167.043482,1192.366223,1121.332123
Rpl35a,820.0174326,827.8762512,656.3924032,785.9178573,779.5025431
Rpl36,587.583551,561.4092902,542.9240789,631.1495718,643.8433233
Rpl36a,812.4172414,935.6498881,903.6735148,972.1866405,950.9576742
Rpl36al,298.4123906,279.3291898,230.2407443,254.8544533,270.9871882
Rpl37,558.6174439,561.0656667,481.695699,466.5885753,469.7826442
Rpl37a,923.6599264,882.0034414,812.5954493,878.1083314,838.0051829
Rpl37rt,28.80453415,27.74815385,19.24415618,25.79662502,30.94716117
Rpl38,1095.547052,1215.284448,1080.795698,1132.143392,1222.166673
Rpl39,1007.572605,1097.461273,1021.220162,1221.423445,1147.159831
Rpl39l,19.73036558,0.1278961,0.001723592,0.00155065,0.165943075
Rpl4,1679.481305,1760.879716,1630.989007,1625.226182,1564.826209
Rpl41,1669.040375,2193.094743,1760.879716,2117.444008,2010.118311
Rpl5,663.1238932,719.9123321,667.7184973,717.189093,709.3778392
Rpl6,1196.940342,1156.063929,1076.461868,1148.150655,1200.272593
Rpl7,1637.464301,1649.928092,1577.064327,1611.49785,1575.52376
Rpl7a,1318.690541,1365.627525,1235.45933,1282.122098,1255.293756
Rpl7l1,88.5096117,75.41171715,60.20469983,65.7635794,64.5418778
Rpl8,1632.770516,1385.545714,1174.065916,1223.005093,1165.467212
Rpl9,1334.534252,1409.418926,1303.394513,1323.312702,1231.670106
Rplp0,952.9746877,874.3729421,945.8157705,981.2629181,915.8677704
Rplp1,1347.16301,1017.574792,1179.824373,1263.897108,1318.773603
Rplp2,1021.863951,842.3044088,849.0633113,899.4586487,870.0394573
Rplp2-ps1,1.57014875,1.28145825,12.09465875,17.23422805,29.36087412
Rpn1,52.0058522,54.11050638,56.33597682,49.39451195,41.58793883
Rpn2,78.65769437,117.4961803,130.119888,114.7606122,94.76674437
Rpp14,15.85133698,12.37051433,9.83089055,13.20235788,14.95137843
Rpp21,15.7442148,13.60861962,10.726393,13.7824803,17.11181323
Rpp25,15.79986177,3.77703045,1.576929017,1.404310233,1.872962583
Rpp25l,29.20517272,21.56824355,12.85371817,17.2569808,20.82314712
Rpp30,20.53678282,25.69314477,12.75906292,19.45337475,26.11002667
Rpp38,17.43029873,12.98266013,6.806063717,8.639681083,10.5934397
Rpp40,15.5610508,11.45213373,4.3037215,8.984441133,8.819595383
Rpph1,4195.084652,2507.991642,7136.2728,7313.80269,7518.842403
Rprd1a,16.64317872,19.51811552,10.43203162,11.35047242,12.41710058
Rprd1b,12.24325863,12.636459,10.37627965,12.83646658,14.45509927
Rprd2,11.21116823,11.30808278,9.377630817,8.683954517,10.06816783
Rprl2,5.121733633,3.209974683,3.88694265,5.5686299,6.782137667
Rprl3,1287.380438,1015.555369,1539.338743,2327.428613,1373.203588
Rprm,0.816346417,0.233805433,3.538783867,9.888302983,3.323995033
Rps10,782.6744547,755.8328074,649.005399,677.3533096,683.0180761
Rps11,993.0517263,861.8562379,886.1772055,1043.666117,1012.972149
Rps12,2436.293189,1988.055029,1556.208976,1934.467576,1852.855764
Rps13,627.1915222,529.3650213,469.636615,520.2315669,481.7526916
Rps14,1018.465468,1149.578754,983.8563446,976.5448253,928.3115845
Rps15,1076.461868,1163.635714,1033.801403,996.1110209,988.7251679
Rps15a,106.3864612,130.5055737,87.67175598,111.0316688,124.3797385
Rps15a-ps4,0.625403667,1.11819265,0.925408933,1.477487983,1.6726125
Rps15a-ps6,4.612629817,5.5278767,2.852521883,3.6590959,4.549610867
Rps16,502.6808843,614.2702123,528.9157222,440.2154587,492.8650106
Rps17,1485.409141,1611.49785,1534.236069,1611.458989,1559.906751
Rps18,1630.989007,1665.062807,1428.766806,1452.247184,1450.58882
Rps19,976.2389395,1058.841007,987.6534201,961.7921651,928.3861603
Rps19-ps3,2.141386917,4.533251333,2.673434067,3.95410635,5.427160283
Rps19bp1,23.73511222,17.69434943,13.74801468,18.15464793,19.28825747
Rps2,1136.237713,1286.316506,1162.310674,1131.671804,1080.795698
Rps20,319.0502276,348.5406201,243.9850566,298.1088727,319.6706349
Rps21,905.398878,782.4599722,881.5565455,946.8240366,931.7288005
Rps23,1243.306234,1300.859485,1216.345038,1235.557909,1293.364357
Rps24,1163.70415,1286.316506,1214.285494,1247.576312,1225.868726
Rps25,992.8897858,1038.933701,1068.991733,1095.547052,1044.330227
Rps26,925.3966543,952.1314423,861.090094,956.1837413,976.5448253
Rps27,9.355859767,8.07458805,475.9148586,6.712592867,487.5477727
Rps27a,930.902476,905.398878,862.6240743,956.4651418,915.1887299
Rps27l,320.2876775,259.8839307,304.1058526,332.7886035,337.9882408
Rps27rt,1339.474657,1154.322808,569.7860193,1062.73447,565.1630954
Rps28,1114.069708,1021.220162,969.7810984,1008.994272,928.8613067
Rps29,1287.675577,1169.430215,991.9122894,1092.571192,1041.625789
Rps3,744.6977534,753.77656,660.9833197,707.4132588,676.1705999
Rps3a1,720.9806707,766.1659912,716.7770935,758.1475052,761.9350301
Rps4l,137.7757481,41.10936795,62.4028274,62.41452133,76.58665072
Rps4x,1429.406939,1706.837994,1515.149917,1602.919765,1571.074041
Rps5,1264.787408,1148.150655,1100.67935,1100.234076,1041.926122
Rps6,755.2473007,745.2936651,864.4672821,853.2913391,782.4599722
Rps6ka1,51.47821238,39.98488837,25.44936342,36.40494147,32.8035357
Rps6ka2,5.130977183,8.428222017,15.86310857,5.123809583,2.193456133
Rps6ka3,3.543722483,5.400137517,6.05452675,10.95211325,13.9468205
Rps6ka4,0.379341367,0.198845133,0.774256617,0.313954767,0.124220383
Rps6ka5,5.615444117,3.513079383,3.495062317,4.9101265,5.89631495
Rps6ka6,36.50459455,114.9954809,7.471726067,15.74702853,20.95204297
Rps6kb1,17.09681552,13.51677828,14.06654702,16.0544551,17.31830408
Rps6kb2,6.340004883,8.262524983,8.78298785,9.53161885,9.46589175
Rps6kc1,6.259869983,8.0474791,7.8278713,7.4394168,6.6172503
Rps6kl1,3.5766981,0.369263567,0.23588905,0.543543967,0.77186415
Rps7,742.5085393,769.6823888,749.752831,777.2264464,794.9971664
Rps8,1332.534133,1457.3399,1450.58882,1485.409141,1398.780072
Rps9,1107.817513,1148.274788,1210.141009,1307.092555,1124.425948
Rpsa,1038.297764,1145.534628,991.9122894,1042.251338,1114.173533
Rptor,14.30959433,14.38643848,12.88206735,13.96007835,13.04557745
Rptoros,0.97629005,1.408764817,1.23565945,1.6636877,1.617132017
Rpusd1,5.480199567,3.0857783,3.250352033,3.940834333,3.745866933
Rpusd2,7.6195026,4.969811733,3.581986417,5.159224783,5.969367967
Rpusd3,10.25741583,6.184619433,4.400388433,6.558229367,7.974100917
Rpusd4,18.01961323,14.75946443,11.63801462,11.63195483,12.8472918
Rrad,0.608742917,1.438130983,1.435628917,1.869815817,1.815270783
Rraga,15.66163195,10.75151795,11.82426138,12.04845278,12.7606409
Rragb,16.21592627,8.100021017,1.6103768,2.370538283,1.804282367
Rragc,20.23482112,14.809774,33.77795928,27.26537073,21.56666102
Rragd,19.7540653,33.59475253,1.37346585,0.758885983,5.609251333
Rras,4.206152117,9.847792067,23.90776688,11.75177938,5.581883917
Rras2,24.82754208,38.15998532,57.97985805,32.57406893,21.68072325
Rrbp1,30.529367,30.28952,93.96965838,46.85150565,30.2890395
Rreb1,7.512146033,13.09390135,17.65110098,31.78192115,36.97225173
Rrm1,64.9037798,89.61632765,79.93724375,105.0578083,119.6444566
Rrm2,80.8584391,89.95265172,63.41200102,73.46745643,61.15210108
Rrm2b,2.6982112,2.02425565,6.13573965,4.89492465,5.527077083
Rrn3,108.6319385,47.1122417,44.74195288,46.03341812,48.97383153
Rrnad1,13.56733642,12.64410343,8.172904517,8.0065897,9.116608883
Rrp1,61.35357722,118.0371293,65.31892007,68.67206778,75.4558303
Rrp12,35.01795028,23.16471728,13.1385224,21.16608447,23.84432853
Rrp15,61.19173508,54.71082052,38.74181902,53.5410278,53.37840268
Rrp1b,50.71184628,39.28336755,13.00954348,16.28935005,18.16893268
Rrp36,27.63266352,20.36178622,16.22767473,16.7175859,21.11421038
Rrp7a,47.1729832,49.37857135,45.25190045,43.09399185,41.50079912
Rrp8,16.75965905,12.01298543,16.2053884,16.97096012,20.08514697
Rrp9,64.43201077,28.71962663,17.12276862,24.87353522,28.24995515
Rrs1,19.96813803,20.78898852,11.70095392,13.24544553,15.0618056
Rsad1,0.296554617,0.810601433,0.4951891,0.606247067,0.292644783
Rsad2,0,0,0.9870824,0.875117367,0.924702583
Rsbn1,7.394542733,10.12247478,6.197228,7.78347565,10.50548313
Rsbn1l,10.23205035,5.881212967,6.674393383,11.32714872,13.07698098
Rsc1a1,2.560777517,2.222175167,2.387709417,2.445267383,1.45125145
Rsf1,13.00258095,14.69897552,9.482801883,11.91086788,13.86692535
Rsf1os1,0.4832905,0.976225117,0.462438925,1.461390233,1.04027475
Rsg1,1.234045617,0.552642717,0.38599635,0.704839267,0.548821392
Rsl1,2.200561517,2.726641283,2.1450703,2.082696983,2.59546385
Rsl1d1,213.436516,191.9689743,114.411859,162.2811704,172.6882304
Rsl24d1,84.1809283,67.01201055,43.46543952,51.61927743,56.51394942
Rslcan18,1.88572595,1.482820067,0.841458667,0.770624167,0.253570417
Rsph1,3.861534883,0.167869383,0.001723592,0.00155065,0.007057617
Rsph3a,0.803188617,3.617526033,3.153056033,3.44197445,4.76421455
Rsph3b,1.143492683,4.789688133,4.093660883,4.28661465,5.987919567
Rsph4a,0.421976717,0.041737233,0.174202183,0.2692371,0.335895167
Rsph9,0.755952467,0.401525317,0.542832083,0.474791017,0.479421533
Rspo1,0.006751167,0.0306363,0.029019783,0.00155065,0.065977125
Rspo3,0.116555833,42.28542407,46.54408543,28.566181,8.63543515
Rspo4,0.0111802,0.2530546,0.036493292,0.00155065,1.228526317
Rspry1,14.34352952,19.0406483,20.95440855,22.9408596,30.04418988
Rsrc1,10.42080503,14.72203053,11.63745685,16.28556507,19.42423487
Rsrc2,55.70986322,67.90181635,55.09225857,60.3951639,58.7534631
Rsrp1,22.3249805,38.21186343,30.37113235,27.35931062,26.64897372
Rsu1,14.3642426,15.84180362,48.59622563,39.86100738,49.24819385
Rtca,17.75287223,24.26572112,20.7128579,23.56867515,28.76920447
Rtcb,73.61541745,99.39131785,90.27144102,94.5595795,91.08398795
Rtel1,37.53351075,22.72860523,13.35725215,17.41633683,21.30374095
Rtf1,14.90314255,19.77924582,17.74764517,20.30309023,18.92585352
Rtfdc1,24.2818249,22.07947705,27.12670557,27.27819062,29.7018584
Rtkn,3.557154933,11.1960534,27.50849313,21.54730263,11.11576003
Rtkn2,5.757745117,1.4890702,1.849606133,2.172276367,1.825818433
Rtl1,3.73499325,3.1153215,1.1003119,0.671454567,0.234726117
Rtn1,0.672593867,0.48606495,0.55722865,0.250518817,0.157832608
Rtn2,5.277363767,3.962540633,1.086605117,0.695350433,0.554262183
Rtn3,32.60646677,49.81806403,42.60831878,45.1591867,51.0361037
Rtn4,63.4260388,59.31699517,52.82075467,41.49731348,35.43446427
Rtn4ip1,5.169431117,5.02655675,2.825039467,3.144860717,4.898711433
Rtn4r,0,0.13692725,0.219448217,0.9568913,1.26386755
Rtn4rl1,0.106054767,1.229977783,0.351736933,0.489367283,0.40635125
Rtn4rl2,0.166206933,1.3914633,1.64334935,0.563899367,0.121100225
Rtp4,0.118141,0.024317417,0.043111258,0.00155065,0.874922083
Rttn,7.02295025,9.0971444,7.343831617,11.08385302,10.60285065
Rubcn,5.24264185,4.20913095,9.322453233,6.621052767,6.410803683
Rubie,0,5.8907076,0.218420683,0.773631183,0.67300525
Rufy1,5.486005783,3.505582367,4.05248355,4.4577811,4.4348983
Rufy2,7.145065283,8.40092635,7.176547483,5.016427317,4.255971067
Rufy3,5.5277683,18.1650662,16.39654243,16.74997712,13.47326608
Rundc1,2.723420217,2.775408533,2.252572667,2.9039952,2.603522317
Rundc3a,5.394658267,1.375208267,0.906544683,1.27250055,1.243174233
Rundc3b,1.819224417,0.942670267,0.252232217,0.224209967,0.549016583
Runx1,0.159916983,9.78713775,4.111861583,25.02677603,40.06533483
Runx1t1,1.064747233,2.978607717,4.905091317,4.26283675,3.696366183
Runx3,0.05535135,0.5050493,0.034273492,0.087590583,0.9325242
Rusc1,3.50746455,2.09489575,1.29504305,0.8372368,1.396586933
Rusc2,0.853032883,0.1182886,3.2903511,0.98576545,0.34670335
Ruvbl1,79.94689753,79.92026518,56.85795782,86.84555532,93.70165313
Ruvbl2,136.7382949,116.3866551,61.43667375,81.18488852,92.40398593
Rwdd1,45.6200408,68.33372863,64.44801055,56.99187478,56.06622473
Rwdd2a,4.316779483,0.894121,3.091498783,2.608888383,1.475210833
Rwdd2b,5.659338417,8.98408215,12.12590225,18.95201588,12.95238825
Rwdd3,3.7382469,6.22483165,1.387880133,3.209703533,6.76461985
Rwdd4a,10.80857357,16.95520307,16.75220535,17.05803463,17.12311662
Rxfp4,0.019101017,0.803612,1.030222967,1.804869067,1.138282517
Rxra,2.563729783,7.905603667,9.036042867,6.64283335,5.416883133
Rxrb,22.00055995,22.58805098,13.99310112,17.42707328,16.62117812
Rxrg,1.0189651,5.1504733,0.210216717,0.00155065,0.075591075
Rybp,30.07179762,30.71056645,15.95769142,16.22723153,15.73414997
Ryk,21.90554113,37.37587147,28.26326655,26.9116846,23.15611682
Ryr1,1.524506867,0.0471343,0.04923745,0.03049725,0.1945605
Ryr2,1.128145933,0.496916583,0.0634901,0.6907887,1.564876783
S100a1,1.464214217,5.441351033,1.373756617,2.273036383,4.669552267
S100a10,60.97454672,223.1565786,266.3199503,94.60387053,84.81269817
S100a11,12.87219127,7.611759783,60.69847472,18.46808427,9.035870183
S100a13,4.65244625,3.622624217,8.196461567,6.326607333,7.337571667
S100a16,1.00829035,0.1197192,0.6992056,0.501429083,0.007057617
S100a4,8.33675825,0,1.67407915,1.65052245,2.434982667
S100a6,33.54289428,1.090389017,8.50550485,3.20772915,3.17771405
S100b,0.0431386,0.228326817,0.859378883,0.821037983,0.295147108
S100pbp,37.6106958,35.82484345,27.26787755,30.27523843,29.5862248
S1pr1,0.37781975,3.1266391,51.97795433,24.48886868,7.893265733
S1pr2,15.9893049,13.6978812,9.151538017,4.4294305,3.526858317
S1pr3,0.180397483,0.156298367,0.128904117,0.909924133,1.799816183
S1pr5,0.08092935,0.27504605,0.219447233,0.244331933,0.596106783
